Video File,Time (seconds),Time spent in Behavior (seconds),Location,Gradient Index Score,Behavior,Classification,What insect,Bee ID ,Frame Index,Comments
03252022_12_C3_2,348.315,2.202,SLU,65.183,unclear,Urban,Apis mellifera,8,10440,behavior hard to tell because so far away and mostly behind petals
03252022_12_C3_2,350.517,,SLU,65.183,unclear,Urban,Apis mellifera,8,10506,behavior hard to tell because so far away and mostly behind petals
03252022_43_C4_1,3090.387,0.668,SLU,65.183,anther contact,Urban,Apis mellifera,10,92620,
03252022_43_C4_1,3091.055,,SLU,65.183,anther contact,Urban,Apis mellifera,10,92640,
03252022_43_C4_1,3081.946,9.142,SLU,65.183,land,Urban,Apis mellifera,10,92367,
03252022_43_C4_1,3091.088,,SLU,65.183,leave,Urban,Apis mellifera,10,92641,
03252022_43_C4_1,3081.946,6.64,SLU,65.183,unclear,Urban,Apis mellifera,10,92367,
03252022_43_C4_1,3088.586,,SLU,65.183,unclear,Urban,Apis mellifera,10,92566,
03262022_E34_C3_1,1217.75,28.762,EarthDance,22.573,anther contact,Exurban,Apis mellifera,12,36497,a lot happening but extremely glitchy
03262022_E34_C3_1,1246.512,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,12,37359,a lot happening but extremely glitchy
03262022_E34_C3_1,1217.016,88.488,EarthDance,22.573,land,Exurban,Apis mellifera,12,36475,a lot happening but extremely glitchy
03262022_E34_C3_1,1305.504,,EarthDance,22.573,leave,Exurban,Apis mellifera,12,39127,a lot happening but extremely glitchy
03262022_E34_C3_1,1218.05,87.454,EarthDance,22.573,unclear,Exurban,Apis mellifera,12,36506,a lot happening but extremely glitchy
03262022_E34_C3_1,1305.504,,EarthDance,22.573,unclear,Exurban,Apis mellifera,12,39127,a lot happening but extremely glitchy
03262022_E34_C3_2,1495.828,0.433,EarthDance,22.573,anther contact,Exurban,Apis mellifera,27,44831,
03262022_E34_C3_2,1496.261,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,27,44844,
03262022_E34_C3_2,1496.762,0.5,EarthDance,22.573,anther contact,Exurban,Apis mellifera,27,44859,
03262022_E34_C3_2,1497.262,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,27,44874,
03262022_E34_C3_2,1500.466,0.166,EarthDance,22.573,anther contact,Exurban,Apis mellifera,27,44970,
03262022_E34_C3_2,1500.632,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,27,44975,
03262022_E34_C3_2,1500.699,0.334,EarthDance,22.573,anther contact,Exurban,Apis mellifera,27,44977,
03262022_E34_C3_2,1501.033,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,27,44987,
03262022_E34_C3_2,1495.761,11.178,EarthDance,22.573,land,Exurban,Apis mellifera,27,44829,
03262022_E34_C3_2,1506.939,,EarthDance,22.573,leave,Exurban,Apis mellifera,27,45164,
03262022_E34_C3_2,1496.261,0.501,EarthDance,22.573,scraping,Exurban,Apis mellifera,27,44844,
03262022_E34_C3_2,1496.762,,EarthDance,22.573,scraping,Exurban,Apis mellifera,27,44859,
03262022_E34_C3_2,1501.033,0.133,EarthDance,22.573,scraping,Exurban,Apis mellifera,27,44987,
03262022_E34_C3_2,1501.166,,EarthDance,22.573,scraping,Exurban,Apis mellifera,27,44991,
03262022_E34_C3_2,1497.329,3.137,EarthDance,22.573,unclear,Exurban,Apis mellifera,27,44876,
03262022_E34_C3_2,1500.466,,EarthDance,22.573,unclear,Exurban,Apis mellifera,27,44970,
03262022_E34_C3_2,1501.133,5.806,EarthDance,22.573,unclear,Exurban,Apis mellifera,27,44990,
03262022_E34_C3_2,1506.939,,EarthDance,22.573,unclear,Exurban,Apis mellifera,27,45164,
03262022_E34_C3_2,1910.442,8.542,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,57257,
03262022_E34_C3_2,1918.984,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,57513,
03262022_E34_C3_2,1919.951,1.268,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,57542,
03262022_E34_C3_2,1921.219,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,57580,
03262022_E34_C3_2,1921.386,2.87,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,57585,
03262022_E34_C3_2,1924.256,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,57671,
03262022_E34_C3_2,1926.792,1.668,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,57747,
03262022_E34_C3_2,1928.46,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,57797,
03262022_E34_C3_2,1929.428,0.934,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,57826,
03262022_E34_C3_2,1930.362,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,57854,
03262022_E34_C3_2,1940.839,2.035,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,58168,
03262022_E34_C3_2,1942.874,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,58229,
03262022_E34_C3_2,1957.155,0.534,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,58657,
03262022_E34_C3_2,1957.689,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,28,58673,
03262022_E34_C3_2,1892.924,74.508,EarthDance,22.573,land,Exurban,Apis mellifera,28,56732,
03262022_E34_C3_2,1967.432,,EarthDance,22.573,leave,Exurban,Apis mellifera,28,58965,
03262022_E34_C3_2,1898.797,1.969,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,56908,
03262022_E34_C3_2,1900.766,,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,56967,
03262022_E34_C3_2,1921.219,0.167,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,57580,
03262022_E34_C3_2,1921.386,,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,57585,
03262022_E34_C3_2,1924.256,2.536,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,57671,
03262022_E34_C3_2,1926.792,,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,57747,
03262022_E34_C3_2,1928.46,0.968,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,57797,
03262022_E34_C3_2,1929.428,,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,57826,
03262022_E34_C3_2,1950.682,1.235,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,58463,
03262022_E34_C3_2,1951.917,,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,58500,
03262022_E34_C3_2,1958.39,1.001,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,58694,
03262022_E34_C3_2,1959.391,,EarthDance,22.573,scraping,Exurban,Apis mellifera,28,58724,
03262022_E34_C3_2,1893.058,5.739,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,56736,
03262022_E34_C3_2,1898.797,,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,56908,
03262022_E34_C3_2,1900.766,8.575,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,56967,
03262022_E34_C3_2,1909.341,,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,57224,
03262022_E34_C3_2,1930.362,10.477,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,57854,
03262022_E34_C3_2,1940.839,,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,58168,
03262022_E34_C3_2,1942.874,7.808,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,58229,
03262022_E34_C3_2,1950.682,,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,58463,
03262022_E34_C3_2,1951.917,5.238,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,58500,
03262022_E34_C3_2,1957.155,,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,58657,
03262022_E34_C3_2,1957.689,0.701,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,58673,
03262022_E34_C3_2,1958.39,,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,58694,
03262022_E34_C3_2,1959.391,7.974,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,58724,
03262022_E34_C3_2,1967.365,,EarthDance,22.573,unclear,Exurban,Apis mellifera,28,58963,
03262022_E70_C7_1,4993.188,0.267,EarthDance,22.573,anther contact,Exurban,Apis mellifera,33,149647,
03262022_E70_C7_1,4993.455,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,33,149655,
03262022_E70_C7_1,4994.423,0.967,EarthDance,22.573,anther contact,Exurban,Apis mellifera,33,149684,
03262022_E70_C7_1,4995.39,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,33,149713,
03262022_E70_C7_1,4996.258,0.1,EarthDance,22.573,anther contact,Exurban,Apis mellifera,33,149739,
03262022_E70_C7_1,4996.358,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,33,149742,
03262022_E70_C7_1,4999.428,0.333,EarthDance,22.573,anther contact,Exurban,Apis mellifera,33,149834,
03262022_E70_C7_1,4999.761,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,33,149844,
03262022_E70_C7_1,4995.757,0.501,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,33,149724,
03262022_E70_C7_1,4996.258,,EarthDance,22.573,head frontal PER,Exurban,Apis mellifera,33,149739,
03262022_E70_C7_1,4992.988,6.907,EarthDance,22.573,land,Exurban,Apis mellifera,33,149641,
03262022_E70_C7_1,4999.895,,EarthDance,22.573,leave,Exurban,Apis mellifera,33,149848,
03262022_E70_C7_1,4995.39,0.367,EarthDance,22.573,rubbing body,Exurban,Apis mellifera,33,149713,
03262022_E70_C7_1,4995.757,,EarthDance,22.573,rubbing body,Exurban,Apis mellifera,33,149724,
03262022_E70_C7_1,4993.455,0.968,EarthDance,22.573,scraping,Exurban,Apis mellifera,33,149655,
03262022_E70_C7_1,4994.423,,EarthDance,22.573,scraping,Exurban,Apis mellifera,33,149684,
03262022_E70_C7_1,4996.358,3.07,EarthDance,22.573,scraping,Exurban,Apis mellifera,33,149742,
03262022_E70_C7_1,4999.428,,EarthDance,22.573,scraping,Exurban,Apis mellifera,33,149834,
03262022_E70_C7_1,6192.019,1.535,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185576,
03262022_E70_C7_1,6193.554,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185622,
03262022_E70_C7_1,6193.954,0.701,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185634,
03262022_E70_C7_1,6194.655,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185655,
03262022_E70_C7_1,6195.69,1.267,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185686,
03262022_E70_C7_1,6196.957,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185724,
03262022_E70_C7_1,6199.193,0.901,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185791,
03262022_E70_C7_1,6200.094,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185818,
03262022_E70_C7_1,6201.295,1.535,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185854,
03262022_E70_C7_1,6202.83,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185900,
03262022_E70_C7_1,6204.432,0.467,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185948,
03262022_E70_C7_1,6204.899,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,185962,
03262022_E70_C7_1,6207.902,2.803,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,186052,
03262022_E70_C7_1,6210.705,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,186136,
03262022_E70_C7_1,6211.439,0.6,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,186158,
03262022_E70_C7_1,6212.039,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,37,186176,
03262022_E70_C7_1,6191.986,20.087,EarthDance,22.573,land,Exurban,Apis mellifera,37,185575,
03262022_E70_C7_1,6212.073,,EarthDance,22.573,leave,Exurban,Apis mellifera,37,186177,
03262022_E70_C7_1,6194.655,1.035,EarthDance,22.573,rubbing body,Exurban,Apis mellifera,37,185655,
03262022_E70_C7_1,6195.69,,EarthDance,22.573,rubbing body,Exurban,Apis mellifera,37,185686,
03262022_E70_C7_1,6193.554,0.4,EarthDance,22.573,scraping,Exurban,Apis mellifera,37,185622,
03262022_E70_C7_1,6193.954,,EarthDance,22.573,scraping,Exurban,Apis mellifera,37,185634,
03262022_E70_C7_1,6200.094,1.201,EarthDance,22.573,scraping,Exurban,Apis mellifera,37,185818,
03262022_E70_C7_1,6201.295,,EarthDance,22.573,scraping,Exurban,Apis mellifera,37,185854,
03262022_E70_C7_1,6202.83,1.602,EarthDance,22.573,scraping,Exurban,Apis mellifera,37,185900,
03262022_E70_C7_1,6204.432,,EarthDance,22.573,scraping,Exurban,Apis mellifera,37,185948,
03262022_E70_C7_1,6210.705,0.734,EarthDance,22.573,scraping,Exurban,Apis mellifera,37,186136,
03262022_E70_C7_1,6211.439,,EarthDance,22.573,scraping,Exurban,Apis mellifera,37,186158,
03262022_E70_C7_1,6196.957,2.203,EarthDance,22.573,unclear,Exurban,Apis mellifera,37,185724,
03262022_E70_C7_1,6199.16,,EarthDance,22.573,unclear,Exurban,Apis mellifera,37,185790,
03262022_E70_C7_1,6205.7,2.202,EarthDance,22.573,unclear,Exurban,Apis mellifera,37,185986,
03262022_E70_C7_1,6207.902,,EarthDance,22.573,unclear,Exurban,Apis mellifera,37,186052,
03262022_E70_C7_2,939.472,1.969,EarthDance,22.573,anther contact,Exurban,Apis mellifera,41,28156,
03262022_E70_C7_2,941.441,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,41,28215,
03262022_E70_C7_2,941.774,0.1,EarthDance,22.573,anther contact,Exurban,Apis mellifera,41,28225,
03262022_E70_C7_2,941.874,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,41,28228,
03262022_E70_C7_2,942.208,2.869,EarthDance,22.573,anther contact,Exurban,Apis mellifera,41,28238,
03262022_E70_C7_2,945.077,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,41,28324,
03262022_E70_C7_2,936.936,8.208,EarthDance,22.573,land,Exurban,Apis mellifera,41,28080,
03262022_E70_C7_2,945.144,,EarthDance,22.573,leave,Exurban,Apis mellifera,41,28326,
03262022_E70_C7_2,941.441,0.333,EarthDance,22.573,scraping,Exurban,Apis mellifera,41,28215,
03262022_E70_C7_2,941.774,,EarthDance,22.573,scraping,Exurban,Apis mellifera,41,28225,
03262022_E70_C7_2,941.874,0.334,EarthDance,22.573,scraping,Exurban,Apis mellifera,41,28228,
03262022_E70_C7_2,942.208,,EarthDance,22.573,scraping,Exurban,Apis mellifera,41,28238,
03262022_E70_C7_2,943.176,1.901,EarthDance,22.573,unclear,Exurban,Apis mellifera,41,28267,
03262022_E70_C7_2,945.077,,EarthDance,22.573,unclear,Exurban,Apis mellifera,41,28324,
03262022_E74_C4_1,374.875,0.767,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11236,
03262022_E74_C4_1,375.642,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11259,
03262022_E74_C4_1,376.309,0.2,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11279,
03262022_E74_C4_1,376.509,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11285,
03262022_E74_C4_1,376.977,0.133,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11299,
03262022_E74_C4_1,377.11,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11303,
03262022_E74_C4_1,382.415,0.401,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11462,
03262022_E74_C4_1,382.816,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11474,
03262022_E74_C4_1,383.149,0.835,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11484,
03262022_E74_C4_1,383.984,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11509,
03262022_E74_C4_1,384.584,0.301,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11527,
03262022_E74_C4_1,384.885,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,46,11536,
03262022_E74_C4_1,372.606,12.345,EarthDance,22.573,land,Exurban,Apis mellifera,46,11168,
03262022_E74_C4_1,384.951,,EarthDance,22.573,leave,Exurban,Apis mellifera,46,11538,
03262022_E74_C4_1,377.277,0.4,EarthDance,22.573,rubbing body,Exurban,Apis mellifera,46,11308,
03262022_E74_C4_1,377.677,,EarthDance,22.573,rubbing body,Exurban,Apis mellifera,46,11320,
03262022_E74_C4_1,375.642,0.667,EarthDance,22.573,scraping,Exurban,Apis mellifera,46,11259,
03262022_E74_C4_1,376.309,,EarthDance,22.573,scraping,Exurban,Apis mellifera,46,11279,
03262022_E74_C4_1,377.11,0.167,EarthDance,22.573,scraping,Exurban,Apis mellifera,46,11303,
03262022_E74_C4_1,377.277,,EarthDance,22.573,scraping,Exurban,Apis mellifera,46,11308,
03262022_E74_C4_1,377.677,4.738,EarthDance,22.573,scraping,Exurban,Apis mellifera,46,11320,
03262022_E74_C4_1,382.415,,EarthDance,22.573,scraping,Exurban,Apis mellifera,46,11462,
03262022_E74_C4_1,382.816,0.333,EarthDance,22.573,scraping,Exurban,Apis mellifera,46,11474,
03262022_E74_C4_1,383.149,,EarthDance,22.573,scraping,Exurban,Apis mellifera,46,11484,
03262022_E74_C4_1,383.984,0.6,EarthDance,22.573,scraping,Exurban,Apis mellifera,46,11509,
03262022_E74_C4_1,384.584,,EarthDance,22.573,scraping,Exurban,Apis mellifera,46,11527,
03262022_E74_C4_1,372.873,2.002,EarthDance,22.573,unclear,Exurban,Apis mellifera,46,11176,
03262022_E74_C4_1,374.875,,EarthDance,22.573,unclear,Exurban,Apis mellifera,46,11236,
03262022_E74_C4_1,2332.163,0.501,EarthDance,22.573,anther contact,Exurban,Apis mellifera,48,69896,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2332.664,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,48,69911,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2333.264,0.668,EarthDance,22.573,anther contact,Exurban,Apis mellifera,48,69929,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2333.932,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,48,69949,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2338.77,1.268,EarthDance,22.573,anther contact,Exurban,Apis mellifera,48,70094,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2340.038,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,48,70132,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2346.144,0.634,EarthDance,22.573,anther contact,Exurban,Apis mellifera,48,70315,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2346.778,,EarthDance,22.573,anther contact,Exurban,Apis mellifera,48,70334,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2332.163,17.985,EarthDance,22.573,land,Exurban,Apis mellifera,48,69896,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2350.148,,EarthDance,22.573,leave,Exurban,Apis mellifera,48,70435,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2332.664,0.567,EarthDance,22.573,scraping,Exurban,Apis mellifera,48,69911,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2333.231,,EarthDance,22.573,scraping,Exurban,Apis mellifera,48,69928,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2333.932,4.838,EarthDance,22.573,scraping,Exurban,Apis mellifera,48,69949,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2338.77,,EarthDance,22.573,scraping,Exurban,Apis mellifera,48,70094,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2345.176,0.934,EarthDance,22.573,scraping,Exurban,Apis mellifera,48,70286,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
03262022_E74_C4_1,2346.11,,EarthDance,22.573,scraping,Exurban,Apis mellifera,48,70314,index guide has visit listed longer but bee leaves for a bit and when it comes back not sure if its safe to assume its the same bee
